,tweet,favourite_count,retweet_count,created_at
180,"New tutorial on #TikTok: How to setup an AirTag? https://t.co/zOLn923VXc
#AirTags #AirTag #iPhone #iOS14",1,0,2021-05-16 16:24:42
181,"New Apple AirTag 4 Pack for ₹10,900 

📌Extra ₹1,090 Instant Discount with SBI Bank Credit Card EMI transactions

https://t.co/D1eCtM2DzO #DealzTrendzExclusive https://t.co/hhI0umIWDP",16,4,2021-05-16 16:24:09
182,@AirTag_ “Twitter for AirTag”!!,0,0,2021-05-16 16:22:58
183,i wanna get an airtag for my dog,0,0,2021-05-16 16:21:33
184,Max's AirTag Review is finally out!!! Check it out!!! 😁 https://t.co/DBM3Utj1M6,4,0,2021-05-16 16:16:08
185,"AirTag is a huge hit.
https://t.co/EpL5sMlrW6 https://t.co/vXmvdItG8E",0,0,2021-05-16 16:16:03
186,Yup.. I bought a Apple AirTag 😂,1,0,2021-05-16 16:09:11
187,13 AirTag Tracking Scenarios - TidBITS #technology https://t.co/WbO5GRVPDw https://t.co/9WW2x35Pt1,1,0,2021-05-16 16:07:03
188,Airtag durability test: is it even possible to destroy one of Apple's trackers? https://t.co/C3aNZ2miQ8 https://t.co/rmsf2BkHpA,0,0,2021-05-16 16:00:10
189,@maxbalzer_ AirTag Review! Waiting! :))),1,0,2021-05-16 15:56:21
190,Does anyone know where can I buy AirTag in qatar,1,0,2021-05-16 15:51:40
191,Someone stop me from buying the new Apple AirTag for my dog,2,0,2021-05-16 15:27:43
192,"I know that hacking into apple's devices is pretty difficult. But considering that quite a few airtags have been hacked, looks like apple has either done a grave mistake or opened up to the hobbyist market.
#airtag #appleairtag #apple #isthisamistake #hobbyists",2,0,2021-05-16 15:26:25
193,HUGE AirTag Battery Problem!  DURAcell Replacements Won't Work! Apple's AirTag Des... https://t.co/Ofhuz9Klaa via @YouTube,0,0,2021-05-16 15:23:20
194,I don’t trust sussy bakas.,8,0,2021-05-16 14:57:43
195,Try wearing me in your ear. You can’t.,5,0,2021-05-16 14:56:36
196,@Casey 👏🏼👏🏼Time to put an AirTag in that bunny!!!👏🏼👏🏼,0,0,2021-05-16 14:48:47
197,New Apple Airtag https://t.co/mmSvzkyoI7,0,0,2021-05-16 14:41:57
198,"Accurately track your bags, keys and more with the new Apple AirTags

Price: $29.99
Link: https://t.co/hWcw25mYu3

Grab a holder for your AirTags here as well: https://t.co/LOKzv0Xdi5 https://t.co/KNZAa2L1Ni",0,1,2021-05-16 14:40:03
199,These attachable accessories help keep tabs on your new tracker. https://t.co/sqr06SpgbQ,1,1,2021-05-16 14:15:54
200,@SnazzyQ I dig that holder for the AirTag. Where’d you get it?,0,0,2021-05-16 14:05:46
201,"Apple AirTag, A Great Way To Keep Track of Your Stuff https://t.co/7fwiRn7mdA",0,0,2021-05-16 14:01:24
202,Sending an Apple AirTag my mail to myself in the Netherlands. How well does the AirTag work outside? https://t.co/3Qvn536Tjw,0,0,2021-05-16 14:01:02
203,"Some Sunday reading: A closer look at the privacy issues around AirTag. Read more at:

https://t.co/QRUdqDZ2Ak

#privacy #cybersecurity #infosec #Apple #AirTag",1,0,2021-05-16 14:00:13
204,@PabloWayne6 AirTag https://t.co/Jvd7JO9EIu,1,0,2021-05-16 13:56:55
205,Apple’s AirTag poses serious threats — men who stalk women.  ⁦@AP⁩ ⁦@USATODAY⁩ ⁦@Apple⁩ ⁦⁦@CNN⁩ ⁦@tvkatesnow⁩ ⁦@AliciaOnMSNBC⁩ ⁦@Newsweek⁩ ⁦@TheAtlantic⁩ ⁦@BuzzFeedNews⁩ ⁦@NBCNews⁩ ⁦@ABC⁩ https://t.co/LG07KASyeR,0,0,2021-05-16 13:46:55
206,"NEW #Apple AirTag Tracking Chips are in stock!

Grab 1 for $29!

Accessories $5 --&gt; 

- Built-in speaker to help find your things

- Find items further away w/ help of other #Apple devices in the Find My network #Deal

 https://t.co/owJnLVpkTW https://t.co/aIyFR9FH0A",0,0,2021-05-16 13:46:09
207,"NEW Apple AirTag Tracking Chips are in stock!

Grab 1 for $29!
https://t.co/rgQ4VGbb1k

Accessories $5 --&gt; https://t.co/YXSjJDJ4wx

- Built-in speaker to help find your things

- Find items further away w/ help of other Apple devices in the Find My network https://t.co/D5bVeDKYWk",11,3,2021-05-16 13:46:03
208,"Have you seen Apple’s new AirTags to track where your stuff is? We can see them being handy on suitcases, keys and all sorts of items. Will you get any? #apple #AirTags #WhereAreMyKeys https://t.co/AFSGDtn3Eo",0,0,2021-05-16 13:45:30
209,My boyfriend just used his airtag beeper to find his keys... in the pocket of the jeans he is wearing 🤣,12,0,2021-05-16 13:43:45
210,Lockdown brings innovation. Me and my daughter found a new usecase for Apple #AirTag. We play hide and seek with it. One of us will hide it and other person has to find it. My daughter is learning triangulation.,0,0,2021-05-16 13:35:52
211,"Apple AirTag
https://t.co/GT4Kv0HCLq",0,0,2021-05-16 13:27:42
212,@91_Tech I have to hotglue an AirTag in my head just in case I lose my mind,0,0,2021-05-16 13:27:26
213,@magicroundabout I have the same plan but haven’t been able to find a strap yet. If you can 3D print things some smart people have made plans to hide them behind a fake reflector:    https://t.co/RVdgDEjtJ3,0,0,2021-05-16 13:26:56
214,"I just dropped an AirTag into the mailbox to a 9000km destination. 

So did anyone already publish a FindMy tracking Apple script?",3,0,2021-05-16 13:18:50
215,Sad that you cannot share your airtag location with your shared familyaccount!  Now i can follow / find their phone but not the keys! Guess what they loose all the time! @AppleSupport #fail #weneedfamulysupportforairtag #AirTag,0,0,2021-05-16 12:59:22
216,@uituit As soon as you attach an AirTag on it,0,0,2021-05-16 12:47:43
217,"""I Mailed an AirTag and Tracked Its Progress; Here’s What Happened"" ... https://t.co/gcPJXuMhW5",0,0,2021-05-16 12:41:00
218,"@missjith @rochmind @WIRED “[…] has no phone or has an Android device, they’re out of luck. Only after being separated from its owner for 72 hours will the AirTag alert people with a 60-decibel tone, about the same volume as a dishwasher or casual conversation.”",0,0,2021-05-16 12:38:01
219,@orcaviar @KingMakerIQ @harryhurst Haha yes. Meant to say Airtag,1,0,2021-05-16 12:35:29
220,"Stalkers could track Android users, who have no way to detect a hidden AirTag - HT Tech https://t.co/2WEM05Gfiv",0,0,2021-05-16 12:33:05
221,"#iPhone #iOS14 #watchOS7 

Apple today released the third beta of #iOS 14.6 and #watchOS 7.5 to developers 
in this beta 
• now possible to use an email address to put AirTag or other Find My Network-compatible item into Lost Mode
• contains many bug fixes &amp; improvements https://t.co/VF4beAHglr",0,0,2021-05-16 12:31:31
222,"@androidcentral @Apple Stupid article for  stupid people 🥴

So every Android users would have to install the « Airtag App » just in case of being stalked ?🤪

In any case, Apple does more than any others about stalking…
Blame Samsung first",0,0,2021-05-16 12:18:00
223,13 AirTag Tracking Scenarios - TidBITS https://t.co/7NavyZvJvf,0,0,2021-05-16 12:00:25
224,"While iPhone users will see an alert if an unknown AirTag is “moving with them”, Android users currently have no such protection.

@Apple #AirTag #Privacy 
https://t.co/gGxQex6wLN",1,0,2021-05-16 12:00:01
225,sounds dumb but i really want that apple airtag for my cat 🥲,1,0,2021-05-16 11:59:38
226,"#GPSTrackersDeal #GPSAccessoriesDeal 

See 'Leather Protective Case Anti-Scratch Tracker Cover with Keychain Compatible for AirTag Finder 2021 (Red)' selling at just ₹480!!!

See here: https://t.co/oZOWrgaX61 https://t.co/nJvrYS42jC",0,0,2021-05-16 11:55:37
227,@boaticus Oh dear. My secret weapon is AirTag holders.,1,0,2021-05-16 11:53:42
228,"@iMore Fully in Apple ecosystem. Never owned an iPod. Have ordered 4 AirTags. I want to know where my daughter is. Er, sorry, I want to know where my daughter’s bag is. So I know where my daughter is. AirTag not for tracking people, but precisely why I want it.",0,0,2021-05-16 11:47:18
229,"At the time of writing 75% of those who voted said that they have, or will have, at least one AirTag. But another study by SellCell found that 60% of iPhone owners intend to buy an AirTag. The reality is probably somewhere between the 60% and 75% numbers.  https://t.co/S7AeIFAe1W",0,0,2021-05-16 11:40:43
230,"#NavigationAccessoriesDeal #AccessoriesDeal 

Buy this great ""Riggear Premium Leather Key Ring Holder Case Cover Compatible with Apple Airtag (Brown)"" for just ₹799!!!

See here: https://t.co/89HaItma3B https://t.co/pOvPIizyJA",0,0,2021-05-16 11:35:20
231,Finally with me #AirTag https://t.co/z94CHpUtL4,6,0,2021-05-16 11:25:36
232,I’m definitely getting my dog an airtag so I wouldn’t lose him anymore. lol,0,0,2021-05-16 11:24:23
233,"Interesting if you use an AirTag on your bike. I think someone drove next to my bike, but by the time their iPhone reported their location, they were 400m further. I have just checked, my bike is still were I left it. Crisis over 🤣 https://t.co/xBTicfn8Wa",1,0,2021-05-16 11:17:30
234,"Stalkers could track Android customers, who have no way to detect a hidden AirTag https://t.co/RTsghEUfqD",0,0,2021-05-16 11:15:39
235,"@Scobleizer You are making the wrong conclusions here. i.e.

""Location awareness. Each antenna broadcasting UWB encodes into the radio signal where in 3D space each radio is. Which is why you can use your iPhone to find Airtags inside your couch.""

The AirTag is not aware of its location …",2,0,2021-05-16 11:14:51
236,"Apple AirTag hacked again – free internet with no mobile data plan!

https://t.co/RwGDvO3p1P",0,0,2021-05-16 11:11:01
237,"@foolomon it's funny - physical and cybercrime haven't learned the benefit of cooperating yet and this is good. Imagine a burglar connecting with someone who can hack an airtag, pretty scary combo don't you think?",0,0,2021-05-16 11:05:25
238,@EEkevwil Attach an airtag to it? 😀,1,0,2021-05-16 11:04:21
239,Just saw this on Amazon: New Apple AirTag by Apple for $29.00 https://t.co/3ybtpbFa9A via @amazon,0,0,2021-05-16 10:51:50
240,@yorkslass1972 You need an Apple airtag 😉,0,0,2021-05-16 10:46:57
241,What if I lose my #AirTag?,0,0,2021-05-16 10:45:16
242,"More security researchers are exploring #AirTags, and one report says they are a “gift to stalkers.” #AirTag 

https://t.co/nTAGfnboFK",1,0,2021-05-16 10:45:00
243,Apple AirTag Review: Finding Lost Items Made Simple - https://t.co/I9C5UYvJbS,0,0,2021-05-16 10:40:01
244,Opinion | Apple’s AirTag offers convenience but poses serious threats — and it’s not alone https://t.co/mgMlWDwNpw,0,0,2021-05-16 10:38:24
245,@hchawlah Case in point: AirTag,0,0,2021-05-16 10:24:54
246,We put Apple's new AirTag tracker to the test - here's what happened https://t.co/qGhjj6CYJ2,10,4,2021-05-16 10:24:08
247,"@Aussie_Kozzy @LifehackerAU Nope, I simply challenged them *not* to lose my house. https://t.co/w3e8FZkOWm",0,0,2021-05-16 10:18:06
248,"What is Apple AirTag? Get Details About It -
https://t.co/842iauWtEm
#Apple #AirTag #Gadgets #Tech https://t.co/qOD3QypZLv",1,2,2021-05-16 10:15:35
249,"@maysoonzayid @AletheiaAtheos Just wave a 5G wand over us and it’ll light up and send our GPS coordinates to Soros while we’re at it with better accuracy than an AirTag

My 5G reception is still terrible but you get what you pay for in America.",3,2,2021-05-16 10:14:47
250,"@dbrand @robot 
If i order the AirTag grip cases today, when can I expect those to arrive?",0,0,2021-05-16 10:05:18
251,@tim_cook love the Airtags how about iPhone alerting you if you are away from an airtag in a location not your home or work location? I.e. you have left your keys at Apple Store Cribbs Causeway using location data and Apple Maps?,0,0,2021-05-16 10:02:48
252,"If you have an iPhone or an iPad, the AirTag is a sleek and delightful way to track your lost devices. https://t.co/obleoFu3PR",7,0,2021-05-16 10:00:16
253,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/S6JXp71NoW,0,0,2021-05-16 09:59:12
254,First step to get @adafruit nrf52 Arduino core run on Apple Airtag 🤓🤓 https://t.co/N9N2mkanhl,245,31,2021-05-16 09:50:21
255,Amazon sidewalk and the airtag communication system are interesting. It would be great if we could have a standards based open mesh system providing a basic level of free internet universally - as opposed to corporations controlling what it can be used for.,1,0,2021-05-16 09:35:51
256,@TechnicalGuruji #BoloGuruji Apple airtag or new  ipad pro unboxing video kab,1,1,2021-05-16 09:25:47
257,"16 Minutes #62: Apple Event: Desktops &amp; Tablets Converge, Cord-Cutting, &amp; “Find Anything” https://t.co/JFPNFvwGqi",0,0,2021-05-16 09:20:13
258,"Apple AirTag, small but powerful
https://t.co/f1YES1rVqi https://t.co/gfn5MdX4Qm",0,0,2021-05-16 09:14:08
259,"Survey Finds 60% of iOS Device Owners Will Buy AirTag, Blue Is Most Popular iMac Color, and More https://t.co/tVSB2WhZ0U",1,0,2021-05-16 09:12:49
260,"Apple's AirTag is creeping in on Tile's territory, but is it really worth $29 per tag for the Apple logo? https://t.co/72QzBscXAi https://t.co/8skqaKoMUw",0,0,2021-05-16 09:06:03
261,How to replace Apple AirTag battery https://t.co/Iw5CQzTXtG https://t.co/KvZ7E5Gf9f,0,0,2021-05-16 09:04:06
262,Apple AirTag hacked again – free internet with no mobile data plan! via /r/technology https://t.co/lwAE0YrHV4,0,0,2021-05-16 09:03:38
263,"You can get Apple’s AirTag for Samsung smartphones in the Galaxy SmartTag+, available now https://t.co/uVaY3Y0STF",1,0,2021-05-16 09:01:49
264,@macworld Does it have the double click on Chipolo to find your phone feature like the older version? That would definitely get me to buy it over the airtag.,0,0,2021-05-16 08:52:26
265,"@tim_cook Morning Tim, hope you are well. 
Thanks for my #airtag  but the box it came in from the apple store is very big and not eco friendly… #apple #ecofriendly #savethetrees https://t.co/0zFCCbaLHi",1,0,2021-05-16 08:51:43
266,"Apple AirTag hacked again – free internet with no mobile data plan!
https://t.co/LvCgCSrrXW",0,0,2021-05-16 08:50:14
267,Now Trending: Tracking-Friendly Wallet Designs - The Frenchie Co. Speed Wallet is AirTag-Ready https://t.co/6MipSUS3JH #Fashion https://t.co/iE7wzDMqs0,0,0,2021-05-16 08:47:09
268,"Jailbroken Airtag + Rick roll 😅

https://t.co/2unyQKUJnK",2,2,2021-05-16 08:46:29
269,"Apple AirTag Got Hacked https://t.co/rrtD5TyH3g via @YouTube #Apple
#AppleAirTag
#AirTag
#AirTag2021
#Apple2021
#AirTagHacked
@Apple",0,0,2021-05-16 08:43:27
270,The AirTag works by connecting to nearby iPhones or iPads using ultra-wideband technology. That has a maximum range of about 30ft (9m). The key thing is that the AirTag doesn’t have to lock on to your iPhone to provide a location – it will latch onto any modern iPhone or iPad. https://t.co/PiA40i1ReU,0,0,2021-05-16 08:40:57
271,"Airtag Case made from Vegan Cactus Leather
 #appleairtagholder #appleairtagcase #airtagholder #airtagkeyholder https://t.co/UBSK55XoEx https://t.co/8z7H5elLD2",0,0,2021-05-16 08:31:18
272,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/6J65pZmaK1,0,0,2021-05-16 08:29:25
273,Apple AirTag hacked again – free internet with no mobile data plan! via /r/technology https://t.co/TfCrHzMkWY,0,0,2021-05-16 08:28:48
274,Apple AirTag hacked again – free internet with no mobile data plan! technology https://t.co/rW7TjwDGxw,0,0,2021-05-16 08:18:48
275,Spent an hour making my own @Apple #AirTag keychain holder out of felt. Looks a little raw but seems to hold the AirTags quite well 😄 https://t.co/UYLqKaVYTW,0,0,2021-05-16 08:17:57
276,Apple gave its AirTag trackers ways to notify people of their presence to cut down the possibility of abuse. #iphone https://t.co/HLdmdDHXfl https://t.co/XNvM9Di1qa,0,0,2021-05-16 08:13:06
277,"ForbesTech: Apple Loop: Massive iPhone 13 Leaks, IOS 14.5 Privacy Win, Powerful iMac Surprise https://t.co/myqe6pf504 https://t.co/Bxqe4Eni95",0,0,2021-05-16 07:58:12
278,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/oDUeVoNjRX,0,0,2021-05-16 07:53:08
279,@Casey Time to airtag that bunny!,0,0,2021-05-16 07:47:17
280,"#parenting #tip 
Stitch an #AirTag into your kids favourite toy",0,0,2021-05-16 07:45:58
281,"I've been reading the reviews, and it's kind of looking like AirTag might be an ADHD-friendly killer app for iPhone. 
Somebody needs to test if it's good at telling you when your keys are inside the refrigerator, though.",2,0,2021-05-16 07:45:27
282,"Want a chance to win an Apple AirTag? 

Enter at https://t.co/ZHCBG7ZfWI https://t.co/GC0BLxkGGS",0,3,2021-05-16 07:42:16
283,Check out the experiment https://t.co/iEN7hBD2aK #GraphicDesigner #Webdesigner #Design,0,0,2021-05-16 07:33:38
284,So airtag keyring is costlier than airtag itself. Just apple thing 🤷🏻‍♂️,0,0,2021-05-16 07:32:23
285,"@icutv1 @EFF If you plant an AirTag on someone with an iPhone, they should be notified quickly. But they don't always do.

I'd you plant an AirTag on someone with an Android phone, it will beep after THREE DAYS, if you're not near it before that. Ideal for abusive partners.

You're wrong.",1,1,2021-05-16 07:29:49
286,@adpead Might need to Airtag your Airtags😁,1,0,2021-05-16 07:27:00
287,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/0CcnCwS7yI,1,0,2021-05-16 07:25:27
288,Will the AirTag work if I leave one in my car? Makes it handy to find my car at the mall. #Airtag,2,0,2021-05-16 07:23:45
289,How to replace Apple AirTag battery https://t.co/ggzUmDI5MS,0,0,2021-05-16 07:18:27
290,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/MJY88ErVQx,1,0,2021-05-16 07:17:01
