listing_id,id,date,reviewer_id,reviewer_name,comments
31430,11759894,2014-04-14,13410558,Amanda,"Angiola is very welcoming and charming and her apartment is located in an area where you can escape from the hustle and bustle of Rome and enjoy relative peace and quiet at night-time in your bedroom.  Angiola had to go away for a couple of days whilst we were there, but her sister and house help looked after us well in her absence.
The tube into Rome is very easy and takes only a few minutes, so it is possible to go into the city to eat in the evening as well as daytime excursions, as long as you do not want to stay out until the early hours.  There are also some good local places to eat (the best we found is called Boulanger) and many shops nearby.  
I was rather over-ambitious at booking a 16 year old into the same room as his parents and it is my fault that our room seemed a little cramped at times.  Angiola was understandably concerned when she saw the size of the third person as the  additional bed is only for smaller children.
Otherwise the room is clean and comfortable with a similar bathroom next door.  The breakfast of coffee, tea, juice, yoghurt fruit, cereal and home-made jam is also fine.





"
31430,12118602,2014-04-23,12205198,Ana,"We had a great time at Angiola's room! Everything was clean and perfect as we expected. We stayed 7 days , and Angiola was very kind and friendly with us. 
By metro or bus it's easy to visit Rome, the house is near both. Also there are excellent restaurants and ""pizzas"" in the neighborhood. 
We highly recommend staying with Angiola!! 
  "
31430,12458885,2014-05-03,1245717,Jenny,Angiola was extremely accommodating and helpful. The nearest metro station is a 5 minute walk from her place. I highly recommend her! 
31430,13140720,2014-05-20,1488497,Steven Marc,"My family and I had a wonderful stay in Angiola's lovely flat in Rome.  It is well located in a quiet and safe neighborhood north of the city centre and easily accessible by one of the metro lines.  The night we arrived, Angiola was kind enough to walk to the metro station to greet us and help us find the way to her flat.  We stayed in Room A, which was more than adequate for three people.  We had our own private bathroom with a very nice bathtub-shower combination.  Continental-style breakfasts were on our own, but Angiola provided a great variety of items for our use.  Breakfast was also a great time to get to know some of her other guests.  We had some wonderful conversations with Angiola during our stay, about Rome, about art, about many things.  She was most generous with her time and offered us countless hints on how best to make use of the limited time we had for visiting Rome.  When we return to Rome, we will plan our visit on the basis of availability at Angiola's place.  "
31430,13361961,2014-05-26,13064804,Gopal,"We stayed for 4 nights in Angiola's room A. She has a lovely apartment that is a few metro stops away from the main station in Rome (about 15 min away). She rents out all 3 rooms, but it is absolutely a wonderful visiting experience! (Meeting and conversing with other travelers and Angiola!).  

The room was clean and a great size. The bed was very comfortable and the private bathroom was extremely convenient and spacious! Every morning there was a simple, but very filling breakfast that was very nicely laid out for us. It definitely helped to get us started for the day! 

As some reviewers said before - the locks are a bit tricky. But you really just need to be patient and they work perfectly! It is comforting that she lives in a well gated apartment complex, we had no worries about safety what so ever! We were also able to lock our individual rooms, which gave us more peace of mind as well! 

We loved staying here. Even though the apartment is not walking distance to the center city - the metro stop is about 5 minutes away (10 if you have luggage) and makes traveling to and from the major sights (or anywhere accessible by metro or train) extremely convenient. Angiola is very welcoming and was extremely helpful in providing suggestions of what to do and where to go! She truly opens up her home to her guests and creates a wonderful BnB experience. 

I would definitely recommend staying with Angiola if you are visiting Rome. It is perfect for 2 people! She knows a lot about the city and is so friendly and open and willing to help her guests in any way that she can! Staying here will make your trip very comfortable as it is safe, cozy and informative! "
31430,14769122,2014-06-26,11269658,Lynda,"Location, location, location!!! My husband & I were so very lucky to have found these charming, private  accommodations.  For a full month in Rome we had the best of all possible worlds.  Angela's apt. is in a lovely safe quiet residential neighborhood, but with metro and bus lines 1 minute walk from her door.  On the way we could smell the blooming flowers everywhere.  We were in the heart of Rome ( almost every day) within 15 minutes. Our room was lovely and breezy with a very large, comfortable (real) bed.  The bath was modern with a large tub and shower! Angela is a gracious hostess who truly enjoys her guests.  Breakfast was fresh and on the table every morning waiting for us. She has a wealth of information on traveling in and about Rome and Italy and a wonderful and useful collection of books at your disposal.  While you can have as much privacy as you want, however,we interacted with other guests which added so much to our overall experience, several of whom we will remain in touch with. We plan to return next year!"
31430,15056966,2014-07-01,5399631,Carmela,"Another great night at Angiola's! It was wonderful to stay at Angiola's cheerly, local, convenient location and then at the end of our European adventures in Southern Italy, to be able to return. Angiola even offered to keep a bag at her house while I went on my excursion with a lighter load. I met other interesting travelers at her place as well and we shared tips. Angiola is great with insights and directions. She is an excellent host. 
Thank you for making our stay in Rome so lovely! Your rooms are just as pictured, clean, charming and delightful! Breakfast was wonderful and fresh. Security was great. I always felt safe and secure! 
"
31430,16182434,2014-07-22,17067311,Robert,"My two nights in Rome were very comfortable, staying at Angiola's apartment. The room was good value for the price, and Angiola is a helpful and attentive host. The apartment is centrally located and close to anything you might need. I strongly recommend this accommodation. "
31430,16349577,2014-07-26,12102373,Ulyana,"We would like to thank Angiola for our short but comfortable stay in Rome. She is very nice person, helpful and responsive, and she really cares about her guests. 
Flat is not in the center, bur it's only 3 minutes walk from underground station, and it's very convenient. Bed was comfortable (we rented room A with a private bathroom), coffee was tasty! "
31430,16749288,2014-08-01,2819934,Amit,"Angiola is the most gracious host I have come across on AirBNB, the welcome, the comfort of the place, the huge space, the cooking lesson, the breakfast, the surrounding, I will always remember Rome fondly because of this experience. Thank you."
31430,16811449,2014-08-02,6825681,Laura,Wonderful place to stay.  Very clean and welcoming.  Also close to the metro! 
31430,16857200,2014-08-03,18116485,Cara,Angiola has a beautiful home which is close the Rome metro which makes it easy to get into the cities center. The bedroom was spacious and comfortable with a fan which is nice to have when it is hot. Angiola is a very friendly lady who is very hospitable and makes sure to have people available for her guests if she isn't going to be able to be home. Great stay option!!!
31430,17006957,2014-08-05,17809166,Andreas,The stay at Angiola's was good. We had anything we wanted and the metro station is 2 minutes walkimg distance! Definitely recvomended fro holidays in Rome
31430,17147131,2014-08-08,13758854,Don,"Angiola's place in Rome has a very authentic, relaxed and friendly vibe. Her peaceful nature seems to pervade the house and we enjoyed the pleasant interactions we had with her and the other international guests. The accommodation was comfortable and very close to the Metro that took us into the heart of Rome. Angiola also very kindly printed out the tickets I purchased online for the Vatican Museums. Recommended."
31430,17585846,2014-08-14,19085382,Reza,"Staying in Angiola's apartment was a permanent memory for me and my wife. The rational behind this feeling is that, the house was and our room was so clean,peace and calm. The towels and bedsheets are clean as well. The private bathroom and shower is big and so hygienic. The breakfast provided by Angiola was also nice, complete and containing several options.
The location of apartment is good and so close to the metro station.
Last and the important point is the kindly behavior of Angiola.
If me and my wife come back to Roma again, we will definitely prefer to stay there again."
31430,17789423,2014-08-17,19200505,Clint,This is very close to a metro station and easy to travel right into the popular locations. It was quiet and very comfortable. The host had good information on places to eat and other needs. She also had a handy city walking guide that I enjoyed having on my stay.
31430,18129688,2014-08-22,18759561,Samantha,"We had a great 5 night stay at Angiola's.  It was a bit out of the center (which we knew beforehand), so we needed to take the metro to go anywhere.  This was fine, but somewhat inconvenient as the metro shuts down at 11:30 PM.  Angiola was available and willing to help us out with anything we needed. We were wondering if a certain restaurant was open, but we don't speak italian, so she graciously checked the restaurants website and made a phone call for us.  Our room was great.  We had plenty of space, and the bathroom was big as well.  The privacy was also nice.  The only trouble we had was upon our arrival.  We were only traveling for a short time so we didn't have an international phone plan or get a European phone, but Angiola had asked us to send her a message when we arrived to the metro station near her house.  (I planned on finding a nearby place with WiFi.) Our train into town ended up being delayed, so the time we had planned on meeting would no longer work but I had no way of letting her know.  The nearest WiFi ended up being a 20 minute walk! After I was able to send her a message, we were able to meet back at the station.  But this could've been avoided if we just had walking directions to her house.  It is a very short, very easy walk from the metro station, so my recommendation would be to have directions to her house from there.  But overall, we had a great stay, and I would recommend it! "
31430,18268115,2014-08-24,17374049,Marjorie,My stay with Angiola was delightful. She gave me tips on what to do and how to get around to different sights. Room was cleaned as I checked in because the previous guest checked out late. The neighbourhood is quiet and house is 5mins from Libia metro and bus stops. Would def recommend Angiola's place if you are in Rome
31430,18628393,2014-08-29,18453667,Vessela,"Lovely home and Angolia is very nice and helpful with providing directions and helping you with information about Rome. Breakfast is bread with jam, butter, yougurt, fruits, juice and coffee or tea. The room is large it gets hot unless you have a fan, the bathroom is big and everything smelled good and it was clean. I got lost coming from the airport on a regular train because they do not accounce stops(very common on older trains/metro), so i would suggest getting on the express train which costs little  more to termini and then metro B to dOro stop libia. There are couple of supernarkets around the area, meat stores, gelatos, coffee and bars you get to experience the local suburb  Italian living with no tourist around, quiet at night and only 20min from colosseo with the metro."
31430,18838306,2014-09-01,10116525,Carlinda,"I spent a weekend at Angiola's house and I could not be happier with the accommodation. I was travelling alone, so a safe location, but yet close to the centre was my main priority. Angiola's house is located in a lovely, quiet neighbourhood not far from the centre. The house was impeccably cleaned and the room just as advertised in the picture. Angiola ensured during my entire stay that I knew where to go and provided me assistance. I cannot thank enough Angiola's hospitality which helped my first visit to Italy memorable. 



"
31430,19032754,2014-09-05,18937896,Di,Angiola is very kind and generous. She provided me everything I might need. I had also a fabulous private bathroom. The appartment is just 5mins walk from the metro station. It is quite convenient to go everywhere. Enjoy my short stay in her Angiola's appartment.  I highly recommend Angiola as a host! 
31430,19215504,2014-09-08,7334815,Alejandro,"We had a great stay at Angiola's. The location is great, really close to the metro station. It's also not as noisy as it would be in the very centre of  the city. The apartment is great and specious. We loved our bedroom and the fact that we had a private bathroom. Angiola's a really friendly person. She always prepares a nice breakfast for their guests. I'd recommend staying at Angiola's to everyone.
Thank you so much for your time!"
31430,20132184,2014-09-24,5285248,Gustav,Wir haben uns rundum sehr wohl gefühlt. Angiola ist eine sehr freundliche Gastgeberin
31430,20348528,2014-09-28,20130878,Jia,"Angiola was great as a host! Despite that she needed to be elsewhere, she made sure we are in good hands first and had everything we need. The place (e.g. Distance to metro) is as described and as shown in pictures. The neighborhood is also quiet and seems safe. We didn't have problems walking home late at night. "
31430,21077501,2014-10-11,3518791,Rue,"Really nice big room with big bathroom, clean and comfortable. Quiet. Five min. Walk to metro. Some confusion because the building can be entered and exited on two different streets, so there are really TWO addresses. That was not clearly explained and should have been. Owner was nice, as well as other guests. Overall, an excellent value for the money."
31430,21310972,2014-10-14,21950510,Liz,"Staying at Angiola's was a really good experience to kick start my airbnb journey. Angiola was a really warm and nice host who helped us with so much from picking us up from the train station to getting us a map and directing us to the places around town. Location is super convenient, not of walking distance to city but straight train. It is though, important to note that it takes approximately 10 mins walk from train station to Angiola's place so it's a little weary if you're carrying huge heavy luggages but it was worth the walk for us as we enjoyed our stay a lot. Right amount of privacy and help. Would love to return whenever I visit Roma again! Hope you enjoyed the ananas tarts Angiola! Liz & Huisi. "
31430,22015442,2014-10-28,17595792,Diane,"We had a lovely stay in Rome at Angiola's place. We felt quite at home and we appreciated the comfortable bed, the quiet neighborhood and the use of her kitchen. As well,  Angiola was generous with her time -  sharing her insights about the places to visit etc.  "
31430,24100367,2014-12-20,19937351,Samuel,"I spent two and half months at Angiola's. The room was as described, spotlessly clean, and cozily warm. Even though Angiola rents out another two rooms, her apartment is usually very quiet, especially at night. The apartment itself is located in a condo on a quiet side street, but the nearest subway station and a busy shopping street are a three-minute walk away.
Angiola is an excellent host. While respectful of her guests' privacy, she was always close at hand when I needed her and went out of her way to help me. As a long-term stayer, I regularly used the kitchen to prepare meals at night. Angiola would usually sit down and eat with me and we'd have interesting and stimulating conversations on topics ranging from politics to literature and... food. Angiola also kindly introduced me to other guests who would occasionally join us at the dinner table. I will always cherish fond memories of some of these dinners.
Overall, my stay at Angiola's has been a very positive experience. I highly recommend her to other guests.
"
31430,24640475,2015-01-01,9550142,Daniele,"Casa accogliente, stanza spaziosa, luminosa e bagno immacolato. Davvero una ottima esperienza. Angiola è molto disponibile ed affabile e ci ha dato diversi consigli su come muoverci meglio a Roma. Il quartiere è semicentrale, molto carino e ottimamente collegato.

La consiglio come host a tutti !"
31430,25183869,2015-01-08,6849821,Pauli,"I stayed at Angiola's place for seven nights in early January and was very satisfied with everything. My room was spacious, big enough for two, with nice furniture, a mural and pictures. There was a private bathroom and breakfast was served every morning, generously enought to get a man through his first few hours of trekking in the city.

The place isn't close to the centre, but the metro is just three minutes away and the main street, Viale Libia, had all the shops, restaurants and other services one could need. The area felt calm and laid back, good for evening walks in its own right.

Angiola took care of guests very professionally. She gave good tips about what to see and do, and we had wonderful conversations.

I absolutely reccomend a stay in Angiola's rooms."
31430,27081085,2015-02-24,3232599,Aaron,"Angiola is a very nice host. The room is very nice, clean and quiet. It is in a nice neighborhood in Rome (Trieste), right near the metro Libia and 12 minutes to the Colosseum. Thank You!"
31430,28196664,2015-03-19,12730483,Francisco,"Angiola was a great host, very kind. Thank you =)

The room was clean, a lot of space, nice bathroom. Friendly enviroment and very close to the center of Rome.

"
31430,28347367,2015-03-22,27411449,Francesco Paolo,"Angiola è molto ospitale. Conoscerla è stato un piacere. Tutto perfetto durante il mio soggiorno, ottima la camera e la pulizia del bagno privato. Molto buona e ricca la colazione. Consigliatissima e affidabile."
31430,28986484,2015-04-02,26463829,F.,it was nice staying in her place. my sister and I stayed there for 10 days and we felt at home. she was thoughtful and the place was very clean. definitely recommend!
31430,29289916,2015-04-06,1202274,Marilén,"Angiola es el perfecto anfitrión, nos explicó todo lo que necesitabamos y nos dió alternativas de visitas para los días de lluvia con bebe. Nos prestó paraguas y mapas y guía de museos.

La habitación es tal cual se decribe, es muy amplia y luminosa, y el baño está recién reformado, la bañera es fantástica.
El desayuno es bueno y suficiente.

El barrio nos encantó, es muy tranquilo y con un gran parque donde poder pasear fuera del bullicioso centro de Roma. A la vez estas tan solo 12 minutos en metro del Coliseo, ideal para descansar despues de un largo día de turismo.

100% recomendable"
31430,29684030,2015-04-11,15996327,Stella,"I had a really good time in Angiola's place :) The place is close to metro station and the room is spacious and clean. Algiola was kind and told us where to go in Rome as well. 
Definitely recommend this place! "
31430,30038340,2015-04-16,2599642,Whitney,"We enjoyed our stay at Angiola's, it was a short walk to the metro and about 15 minutes into the city. While Angiola was out of town, her sister and friend were able to provide a lot of assistance. 

The bed was really comfortable and the room nice and sunny. We were even able to do our laundry which was great after being on the road for a bit. "
31430,30376168,2015-04-21,1219305,Milda,"We had a nice stay at Angiola's place. Flat is very nice and clean, very close to metro and bus station. Angiola is nice and welcoming host.
  "
31430,30508688,2015-04-23,7492087,Ani,"Loved staying at Angiola's, the room is very clean, quite and in a good condition. Angiola is a perfect host, very helpful and knows a lot about Rome. She was very helpful when I got lost. The apartment has a good location, close to the metro and city center."
31430,30973596,2015-04-30,21244360,Laura,"La stanza è pulita, la casa graziosa e raffinata, strategica la posizione perchè realmente di facile accessibilità anche a chi non è un buon camminatore, grazie alla metro molto vicina, ma il vero valore aggiunto è la padrona di casa: deliziosa, gentile, disponibile e discreta, qualità che se dettate dal cuore, come nel caso della signora Angiola, rendono il soggiorno una visita serena e l'impatto col viaggio diventa meno brusco.  Questa è stata la prima volta che provavo questa metodologia di sistemazione e l'ho ""rischiata"" nella forma più delicata, mandandoci i miei genitori 70 enni: e tutto è stato di loro gradimento, anzi ha dato loro modo di credere nella loro indipendenza e ridimensionare la paura del viaggio-non-organizzato-in-chiassose-comitive, rivalutando il viaggio dettato dal ritmo del singolo. Consiglio a chi vuole vedere Roma questa sistemazione perchè è di rara qualità, sia per il prezzo che per il rapporto umano dove la discrezione è il prezioso strumento cui la padrona di casa fa sentire a proprio agio i suoi ospiti.
grazie Signora Anjola per la disponibilità e la sua gentilezza. Figli permettendo, spero di poter conoscerla di persona e beneficiare pure io della sua ospitalità attraverso questo geniale strumento che è il circuito airbnb. le auguro una buona e felice primavera. laura"
31430,31681839,2015-05-08,21989644,Constance,Angiola is a very nice host written everything clearly so you can find the flat easily. And she would pick you up at the metro station show you how to open all the doors which is very sweet. The location is good if you want away from the noise of sights centre. But don't worry about the traffic because metro station is just 5 mins walking away and Roma is not a big city. 
31430,31748332,2015-05-09,26953036,琳,"房东Angiola人非常好,因为罗马机场意外关闭,改签米兰之后,到达住宿地已经深夜2点多,她还一直等我,令人感动｡第二天早餐还尝到了她煮的意大利咖啡,房间也很宽敞和舒适,谢谢Angiola,希望有机会再见面｡
Angiola is so nice! I should arrive at Rome at 2pm on my schedule. But Rome airport was closed, so I needed to change flight to Milan first, then took airplane's bus to Rome airport...When I arrived at Angiola's house, it was 3am the next day. She was still waiting for me...impressive. The room is spacious and cozy, I really want to stay longer. Hope to see Angiola again. 
"
31430,32244413,2015-05-16,29682029,Sara,"Angiola was the perfect hostess! She provided terrific (and practical) suggestions for site-seeing for my short Rome visit (one day! I must return). ""Iris"" was elegant, clean, and fresh. I found everything I needed and was so impressed with the beautiful neighborhood. Transportation to and from FCO was super easy!  "
31430,32441953,2015-05-17,23049994,Victor,Angiola is an amazing host. She was willing to let us check in at 23:30 at night as we got in late at the train station. When we arrived even later than that she was very gracious and hospitable. Her rooms are uniquely themed and the mattresses are extremely comfortable. The private bathroom seemed like a hotel and had useful amenities such as shampoo and body wash. The free breakfast the next morning was a fantastic start to the day. 
31430,32814132,2015-05-22,21853086,Caroline,"Angiola is a very special person.  From the moment I arrived, she was kind and extremely helpful.  Angiola's home is beautiful, so quiet, in a very safe neighbourhood - and less than 15 minutes on the train to the Collosseum and city centre.  

I was pleasantly shocked by how great so many things were - better than I expected about this apartment and sweet Angiola.  Every day she would help me with directions or ideas of what to do, and told me about places you just don't heaer about - all the perfect spots that are undiscoverd bylarge numbers of tourists - felt like Ihad Rome all to myself at times!

I booked Angiola for a day trip/tour of art around Rome - so amazing. Angiola chose exactly what I loved and is deeply educated on art history.

 I was blessed to find  Angiola, particularly as I had not been to Italy, or Rome before - it was such a perfect introduction for me.  I will be returning to Angiola's before I go home, in between other tours around Italy.

Angiola is incredibly respectful of your space and I never felt anything other  than competely comfortable - a Hotel would not have been as warm and such a blessed experience for me.  There were 2 other couples staying in other rooms of the apartment, but you could not hear a sound. 

I have such a great time when we went out sightseeing like taking a friend out to laugh and share stories for the day.

I hope you have the same brilliant experience that I did.  It was a miracle that I stumbled on Angiola."
31430,32939145,2015-05-23,33306573,Fairouz,Very nice and clean accommodation; moreover Angiola is a very kind host. It was nice to stay there!
31430,33240538,2015-05-26,12091717,Julia,"My boyfriend and I enjoyed our stay with Angiola at Iris very much! The room was clean, spacious, and exactly as pictured. The private adjacent bathroom was also spacious and very clean. The flat was super easy to get to from the train station and just as mentioned, 12 minutes via metro to central Rome. Angiola was a very kind and hospitable host, who was very accommodating and accessible with our arrival plans. She made us feel very at home and made herself very available to offer any suggestions and directions. Would definitely recommend staying here!"
31430,33375429,2015-05-27,992220,Elina,The room and the bathroom were clean and nice. The host Angiola very friendly and nice. 
31430,33792779,2015-06-01,16822925,Zita,"Angiola was the best host! We felt very welcomed, the breakfast was great, the apartment was clean and very nice! The neighborhood is charming, Angiola also showed us good places to eat around and suggested wonderful places to visit in the city! We had a great chat every morning with Angiola as well. Thank you so much Angiola again!"
31430,34430395,2015-06-08,20113099,Debbie,Great experience! Room is as advertised. Angiola is a kind host and takes the time to help guide you to the sites that interest you. She suggested ways to avoid crowds and see great parts of Rome. She leaves a notebook with all sorts of suggestions. We loved one of the pizza places she suggested a few blocks away. Staying with her is recommended! 
31430,34652395,2015-06-10,21958461,Dian,"Angiola's apartment was cozy and lovely, with nice decor as well. The room was spacious and even though it was warm outside, the room kept us cool throughout the stay at her place. 

Angiola herself is an amazingly friendly and extremely helpful host, constantly making sure that we were comfortable and even making the extra effort to be up early to make sure we had breakfast. She is delightful and hospitable, and I would definitely recommend others to get acquainted with her as well :) "
31430,34942373,2015-06-14,24954328,Woo Jae,Recommended B&B in Rome. The apartment is new and near the subway station. Room and bathroom is also cozy and clean.
31430,35203774,2015-06-16,21502041,Chiara,"Posizione ideale per esplorare la città tramite metropolitana e autobus.
Ottima accoglienza e massima disponibilità da parte di Angiola.
La casa è molto luminosa, spaziosa e pulita. Assolutamente coerente alla descrizione e alle immagini. Rapporto qualità-prezzo eccezionale!
Vivamente consigliato!!!"
31430,35370515,2015-06-18,12923430,Mary Cameron,"The room and bed were very comfortable, but this listing is a little misleading. It neglects to mention that it is a long way away from the center of Rome. ""12 minutes to the coliseum"" is referring to a 12 minute metro ride back into town. If that doesn't bother you then this is a good place to stay, but we were looking for something closer to town so that we could easily return to the room during the day.  Angiola was very kind and made us coffee in the morning."
31430,35551127,2015-06-20,15695854,Yvonne,"Angiola was really nice and came to meet us at the station. The neighbourhood is peaceful and quiet. It's close to a metro station and buses. The room we stayed at had a separate private bathroom (not ensuite) that was quite spacious. The room is simple but clean and there was no air conditioning, but the temperature was cool enough without it during the night. Breakfast included toast and jam, yoghurt, fruit and cereal with tea or coffee. It was very nicely laid out. There is an elevator for heavy luggage (important for 2 girls). "
31430,36278740,2015-06-27,12365723,Koun,"The place was nice and cozy.  It was also nice to have a private bathroom.  The location is a bit far from the heart of the tourist attractions in Rome, but I kinda liked the fact that it was very quiet and removed from all the tourist craziness.  Angiola was also very nice and helped us with any questions we had.  "
31430,36383246,2015-06-28,31528830,俐弦,Angiola was very friendly to welcome us in Rome. Really nice to have the experience living in the residential place. And she also gave us useful touristic infos abt Rome.
31430,36763917,2015-07-01,12850262,Michael,This was the perfect place to stay in Rome. The apartment is close to the metro station that you can take to the center of Rome and explore. Angiola was a lovely host and was very helpful in giving information for my visit. She even helped me to order the coffee I like in itallian. Room was nice and the toilet and kitchen were great. Definitely reccommend anyone wanting to stay in Rome.
31430,37462840,2015-07-07,9891640,Alexandre,"This was the perfect place to stay in Rome :)
The apartment is close to the metro station which is really convenient to explore Rome. Besides,  Angiola was a lovely host and was very helpful in giving information for our visit. 
Room was nice with air conditioning system, and nice flat overall. 
Definitely recommend this room!"
31430,38259361,2015-07-14,27519570,Roxanne,"This location afforded easy access to the metro and made going out simple.  Our host was wonderful, she is so nice and readily  shared  her knowledge of the best places to visit. "
31430,38696555,2015-07-18,29556683,Vanessa,"Angiola was an absolutely wonderful host at a truly great flat in Rome. Upon arriving, I got myself a bit lost, but Angiola was on call and made sure that I got where I was going. As a lone traveler, her attention and willingness to help was very much appreciated. The flat is located in a great spot next to the Metro, which can deliver you just about anywhere, and perpendicular to a strip of restaurants and shops that seems to go on forever. On one of my days, I walked from the flat to Villa Torlonia, a breathtaking park of gardens and paths. It was one of my favorite adventures! It's a beautiful area and an appreciated look at a less tourist ridden area of the city. I loved my stay and had a fantastic time with Rome, Angiola, the other flat residents, and of course the treat of homemade pasta! Highly recommend! Thank you for everything Angiola! :)"
31430,39153979,2015-07-21,15338011,Julia,"Que dire ! Angiola est tellement gentille et respectueuse, elle est cultivée et donne de bons conseils, elle aime recevoir les gens, la chambre n'est pas bien grande mais on s'y sent bien parce que on est bien accueilli. Je recommande vivement, et je dis a bientôt a angiola ! 
Julia Patrick et Sylvie de paris"
31430,39357570,2015-07-22,6901942,Justin,"My flight was delayed 2 hours and Angiola was kind enough to wait up for me even though I already had a late check in.  When I arrived, I was immediately served a refreshment to help cool off from the hot walk over from the train station.  I was then given some advice as to how to spend my short stay, and given an incredible dinner recommendation nearby.  I would absolutely stay again!"
31430,39372842,2015-07-23,29540445,雯婷,"Angiola is very friendly,house is very clean,every day very careful to prepare breakfast for us…
have a very good time"
31430,39736521,2015-07-26,29540445,雯婷,"Angiola is very friendly,house is very clean,every day very careful to prepare breakfast for us…
have a very good time"
31430,39919984,2015-07-27,32002016,John,Angiola has been an amazing host!  Her place is exactly as listed and exceeded me and my wife's expectations!  We will definitely stay with Angiola again in the future!  Thank you Angiola for everything!
31430,40428149,2015-07-31,13756444,Juan,"Habitación cómoda, nos sentimos muy bien atendidos por Janeth! Buen desayuno..."
31430,42656753,2015-08-15,5837678,Sara,"Angiola is a great host!!! She was very welcoming and hospitable. Her home is lovely and we were very comfortable there. We had a few bumps with the air conditioning and a broken lamp, but she was incredibly helpful and understanding. Her breakfast is great! Her home is in a very safe neighbourhood with close access to the subway and bus routes. We couldn't have asked for a better experience!!! "
31430,43102975,2015-08-17,32141819,Claudia,Angiola was beautiful and wise lady really helpful . My staying in Rome was delightful. I had a great time staying there.
31430,43430953,2015-08-19,35744291,Barbara,Wonderful time staying with Angiola--she is a fabulous host and the room/apartment is very comfortable and convenient!!
31430,44327948,2015-08-25,27937781,Nakyeong,"Although Angiola's apartment is not near Termini station, the town is very calm and peaceful. (It takes 10minutes to Libia station on foot, and there are about 5 station from Libia to Termini) 
There are not any bugs like mosquito!
(Hostel in Firenze had many mosquito :()
Bed room and bathroom are clean.
I was very comfortable.
Angiola recommended some places to visit in Rome and tour bus. 
Angiola is so kind and thoughtful host.

숙소는 중앙역인 테르미니에서 가깝진않지만 동네가 조용하고 평화롭습니다. (숙소에서 Libia 역까지 걸어서 10분정도 걸리고 Libia 역은 테르미니에서 5정거장 정도 떨어져있습니다)
숙소에 벌레나 모기가 없어서 좋았습니다(피렌체에 있을 때는 모기에 많이 물려서 고생을 했어서ㅜㅜ)
방과 화장실 모두 깨끗합니다.
제가 3박을 예약했는데 비행기를 놓치는 바람에 첫박을 놓치고 둘쨋날 숙소로 갔습니다. 숙소에 언제도착하는지 계속 Angiola와 연락했고 꽤 귀찮았을수 있는데 친절하게 연락을 주었습니다.
로마가 워낙 관광객이 많고 시끌벅적한 곳이니 한적한 곳에 숙소를 잡는 것도 괜찮은 것 같습니다."
31430,44672155,2015-08-28,25095243,Jonathan,"Fantastic stay in Rome with the one of the nicest hosts I've met via AirBnB. The IRIS room is as faultless as you can get for the price. If I ever visit Rome again, I will be going straight to Angiola's place!"
31430,44889538,2015-08-30,1559810,Allison,"Angiola was a great host, and her apartment is clean, comfortable and very close to Rome's central metro lines. We were grateful to have a breakfast to eat each morning on the kitchen's little terrace, and for Angiola's daily recommendations on what to see and do."
31430,45466914,2015-09-03,34176733,Jimi Yunjin,"Angiola's house was the one that I liked most during the stay at Rome.
I felt like that I was in my hometown during the stay at Angiola's house.
Room condition, bathroom, location, and breakfast, everything was perfect!
Most of all, the host was so kind and nice that I could relax at home."
31430,46833030,2015-09-13,40703419,Hannah,"Angiola's house is located in a very convenient area, and the room was lovely. I did not have the pleasure of meeting her, but did get to meet her friend, Matthew, who welcomed us into the house graciously(despite the fact that we were an hour late) and explained how everything worked. Our stay here was absolutely wonderful and I highly recommend staying here during your trip."
31430,47214872,2015-09-16,43683657,Chih-Yun,"If you would like to stay in a quiet and peaceful area, it's a good place to stay. Also, the place is near Metro, quite convenient. I would recommend here to other travelers. "
31430,48063512,2015-09-23,3674050,Dominique,"Super accueil de Angiola , nous avons grandement apprécié ses recommandations. Sa connaissance de Rome est exceptionnelle , de belles discussions durant notre séjour. Beau quartier tranquille ... Très recommandable "
31430,48195522,2015-09-24,3674050,Dominique,"Grande Dame , tout ses précieux conseils nous ont servis , l'appartement est bien situé, à l'abri des hordes de touristes de Rome"
31430,48359119,2015-09-25,44293270,Elisa,"Appartamento molto carino, non lontano dal centro e situato in un bel quartiere. Nonostante la breve permanenza (1 notte) abbiamo avuto il piacere di conoscere la signora Angiola, molto gentile e disponibile."
31430,48673015,2015-09-28,29589042,Jade,I had a pleasant experience staying with Angiola. She was a very hospitable host and met me at the metro stop near her home when I first arrived. She also let me borrow her phone charger in times of need (the ones in Italy are different). The only con about staying in this area/ neighborhood is nowhere takes credit cards and you might have trouble getting directions or help from people (it is not a very tourist friendly area). Thanks Angiola!
31430,49186961,2015-10-01,28618062,Barbora,"In Angiola´s flat is very pleasant and quiet. She is charismatic woman.
It was a first experience with this accommodation.
There was good position for traveling and nice area.
Thanks a lot 

Barbora"
